"date","nform","inflow","key","value"
2017-03-17,"no3n",48.1,"p4",61.4
2017-03-20,"no3n",48.2,"p4",53.6
2017-03-22,"no3n",53.8,"p4",56.4
2017-03-24,"no3n",65.5,"p4",52.7
2017-03-27,"no3n",56.7,"p4",59.8
2017-03-29,"no3n",74.7,"p4",67.3
2017-03-31,"no3n",55.7,"p4",57.9
2017-04-03,"no3n",55.7,"p4",59.9
2017-04-05,"no3n",54.2,"p4",64
2017-04-07,"no3n",62.6,"p4",70.3
2017-04-24,"no3n",38.9,"p4",40
2017-04-26,"no3n",39.6,"p4",43.3
2017-04-28,"no3n",41.5,"p4",48.1
2017-05-02,"no3n",45.3,"p4",42.2
2017-05-05,"no3n",39.8,"p4",18.1
2017-05-08,"no3n",37.5,"p4",26.2
2017-05-10,"no3n",39.1,"p4",37.9
2017-05-12,"no3n",43,"p4",38.3
2017-05-15,"no3n",41.6,"p4",40.5
2017-05-17,"no3n",37,"p4",45.3
2017-05-29,"no3n",38.2,"p4",35.8
2017-05-31,"no3n",41.5,"p4",38.2
2017-06-02,"no3n",33.9,"p4",39.1
2017-06-05,"no3n",55.3,"p4",55.4
2017-06-07,"no3n",54.4,"p4",43.7
2017-06-09,"no3n",49,"p4",60
2017-06-12,"no3n",52.1,"p4",52.5
2017-06-14,"no3n",53.2,"p4",51.7
2017-06-16,"no3n",50.7,"p4",57.8
2017-06-19,"no3n",55.6,"p4",52.4
2017-06-21,"no3n",59,"p4",61.3
2017-06-23,"no3n",58.7,"p4",57.3
2017-06-26,"no3n",61.2,"p4",56.2
2017-06-28,"no3n",58.8,"p4",63.2
2017-06-30,"no3n",64.1,"p4",57.8
2017-07-03,"no3n",68.5,"p4",67.9
2017-07-05,"no3n",60.5,"p4",70.3
2017-07-07,"no3n",64.3,"p4",57.8
2017-07-10,"no3n",56.1,"p4",49.7
2017-07-12,"no3n",60.3,"p4",51.9
2017-07-14,"no3n",59,"p4",61.2
2017-07-18,"no3n",62.1,"p4",58.5
2017-07-21,"no3n",59.6,"p4",63.1
2017-07-24,"no3n",58.8,"p4",62.2
2017-07-26,"no3n",62.4,"p4",72.6
2017-07-28,"no3n",52.6,"p4",56.5
2017-07-30,"no3n",15,"p4",16.6
2017-08-02,"no3n",18.6,"p4",20.1
2017-08-07,"no3n",13.9,"p4",13.3
2017-08-09,"no3n",23.1,"p4",24
2017-08-14,"no3n",11.2,"p4",11.8
2017-08-16,"no3n",10.5,"p4",9.81
2017-08-18,"no3n",20.3,"p4",20.5
2017-08-21,"no3n",12.1,"p4",5.94
2017-08-23,"no3n",12.7,"p4",11.9
2017-08-25,"no3n",10.3,"p4",8.28
2017-08-28,"no3n",18.6,"p4",18.3
2017-08-30,"no3n",11.8,"p4",5.74
2017-09-01,"no3n",10.9,"p4",20.1
2017-09-04,"no3n",24.6,"p4",25.3
2017-09-06,"no3n",29.5,"p4",27.2
2016-04-13,"no3",73.6,"p4",62.1
2016-04-14,"no3",44.3,"p4",44.5
2016-04-15,"no3",61.2,"p4",62.2
2016-04-18,"no3",269,"p4",313
2016-04-19,"no3",72.7,"p4",69.1
2016-04-22,"no3",52.5,"p4",53.7
2016-04-25,"no3",72.6,"p4",59.2
2016-04-26,"no3",79.5,"p4",84.9
2016-04-27,"no3",79.8,"p4",79.1
2016-04-28,"no3",121,"p4",90.7
2016-04-29,"no3",132,"p4",139
2016-05-02,"no3",128,"p4",131
2016-05-04,"no3",38,"p4",35.8
2016-05-05,"no3",33.6,"p4",34.6
2016-05-06,"no3",50,"p4",45.7
2016-05-09,"no3",74.3,"p4",62.8
2016-05-10,"no3",67.9,"p4",72.9
2016-05-11,"no3",72.7,"p4",79
2016-05-12,"no3",81,"p4",82
2016-05-13,"no3",66.3,"p4",58.7
2016-05-16,"no3",54.4,"p4",83.6
2016-05-17,"no3",69.4,"p4",64.3
2016-05-18,"no3",29.5,"p4",33.7
2016-05-19,"no3",94.9,"p4",87.7
2016-05-23,"no3",118,"p4",121
2016-05-24,"no3",102,"p4",102
2016-05-25,"no3",125,"p4",127
2016-05-27,"no3",137,"p4",140
2016-05-30,"no3",180,"p4",165
2016-05-31,"no3",99,"p4",89
2016-06-01,"no3",173,"p4",180
2016-06-02,"no3",105,"p4",122
2016-06-03,"no3",95.6,"p4",84.7
2016-06-07,"no3",95,"p4",92.1
2016-06-08,"no3",97.6,"p4",103
2016-06-09,"no3",101,"p4",100
2016-06-10,"no3",105,"p4",107
2016-06-13,"no3",124,"p4",142
2016-06-14,"no3",116,"p4",130
2016-06-15,"no3",134,"p4",137
2016-06-16,"no3",124,"p4",140
2016-06-17,"no3",153,"p4",149
2016-06-20,"no3",160,"p4",179
2016-06-21,"no3",170,"p4",181
2016-07-01,"no3",190,"p4",201
2016-07-11,"no3",149,"p4",173
2016-07-20,"no3",190,"p4",204
2016-08-09,"no3",161,"p4",177
2016-08-30,"no3",243,"p4",261
2016-08-31,"no3",194,"p4",213
2016-09-01,"no3",222,"p4",234
2016-09-02,"no3",208,"p4",171
2016-09-16,"no3",229,"p4",216
2016-09-19,"no3",232,"p4",218
2016-09-20,"no3",145,"p4",230
2016-09-22,"no3",262,"p4",227
2016-09-23,"no3",236,"p4",138
2016-09-26,"no3",263,"p4",285
2016-09-27,"no3",271,"p4",288
2016-09-29,"no3",270,"p4",238
2016-09-30,"no3",298,"p4",326
2016-10-03,"no3",266,"p4",281
2016-10-05,"no3",281,"p4",293
2016-10-07,"no3",350,"p4",402
2016-10-10,"no3",400,"p4",423
2016-10-12,"no3",486,"p4",483
2016-10-14,"no3",332,"p4",358
2016-10-17,"no3",293,"p4",297
2016-10-19,"no3",294,"p4",322
2016-10-24,"no3",259,"p4",286
2016-10-26,"no3",269,"p4",270
2016-10-28,"no3",282,"p4",306
2016-10-31,"no3",251,"p4",243
2016-11-02,"no3",239,"p4",243
2016-11-04,"no3",255,"p4",262
2016-11-07,"no3",307,"p4",301
2016-11-14,"no3",346,"p4",330
2016-11-18,"no3",354,"p4",369
2016-11-21,"no3",337,"p4",331
2016-11-26,"no3",242,"p4",248
2016-11-28,"no3",222,"p4",232
2016-12-02,"no3",132,"p4",159
2016-12-05,"no3",139,"p4",128
2016-12-08,"no3",150,"p4",141
2016-12-13,"no3",116,"p4",117
2016-12-16,"no3",183,"p4",173
2016-12-21,"no3",165,"p4",213
2016-12-29,"no3",166,"p4",164
2017-01-02,"no3",196,"p4",197
2017-01-05,"no3",250,"p4",221
2017-01-10,"no3",184,"p4",158
2017-01-16,"no3",168,"p4",158
2017-01-18,"no3",182,"p4",191
2017-01-20,"no3",244,"p4",241
2017-01-23,"no3",234,"p4",240
2017-01-25,"no3",194,"p4",160
2017-02-01,"no3",158,"p4",158
2017-02-03,"no3",181,"p4",220
2017-02-06,"no3",219,"p4",214
2017-02-08,"no3",201,"p4",202
2017-02-10,"no3",190,"p4",218
2017-02-13,"no3",201,"p4",225
2017-02-15,"no3",221,"p4",241
2017-02-21,"no3",192,"p4",190
2017-02-24,"no3",140,"p4",171
2017-02-27,"no3",185,"p4",179
2017-03-01,"no3",178,"p4",173
2017-03-03,"no3",172,"p4",241
2017-03-06,"no3",235,"p4",245
2017-03-10,"no3",217,"p4",213
2017-03-13,"no3",203,"p4",252
2017-03-15,"no3",219,"p4",237
2017-03-17,"no3",213,"p4",272
2017-03-20,"no3",213,"p4",237
2017-03-22,"no3",238,"p4",250
2017-03-24,"no3",290,"p4",233
2017-03-27,"no3",251,"p4",265
2017-03-29,"no3",331,"p4",298
2017-03-31,"no3",246,"p4",256
2017-04-03,"no3",246,"p4",265
2017-04-05,"no3",241,"p4",283
2017-04-07,"no3",277,"p4",311
2017-04-24,"no3",172,"p4",177
2017-04-26,"no3",175,"p4",192
2017-04-28,"no3",184,"p4",213
2017-05-02,"no3",201,"p4",187
2017-05-05,"no3",176,"p4",80.3
2017-05-08,"no3",166,"p4",116
2017-05-10,"no3",173,"p4",168
2017-05-12,"no3",190,"p4",170
2017-05-15,"no3",184,"p4",179
2017-05-17,"no3",164,"p4",201
2017-05-29,"no3",169,"p4",158
2017-05-31,"no3",184,"p4",168
2017-06-02,"no3",150,"p4",173
2017-06-05,"no3",245,"p4",245
2017-06-07,"no3",241,"p4",194
2017-06-09,"no3",217,"p4",266
2017-06-12,"no3",230,"p4",232
2017-06-14,"no3",235,"p4",229
2017-06-16,"no3",224,"p4",284
2017-06-19,"no3",246,"p4",232
2017-06-21,"no3",261,"p4",271
2017-06-23,"no3",260,"p4",254
2017-06-26,"no3",271,"p4",249
2017-06-28,"no3",260,"p4",280
2017-06-30,"no3",284,"p4",256
2017-07-03,"no3",303,"p4",301
2017-07-05,"no3",268,"p4",311
2017-07-07,"no3",285,"p4",256
2017-07-10,"no3",249,"p4",220
2017-07-12,"no3",267,"p4",230
2017-07-14,"no3",261,"p4",271
2017-07-18,"no3",275,"p4",259
2017-07-21,"no3",264,"p4",279
2017-07-24,"no3",260,"p4",275
2017-07-26,"no3",276,"p4",321
2017-07-28,"no3",233,"p4",250
2017-07-30,"no3",66.3,"p4",73.5
2017-08-02,"no3",82.5,"p4",88.9
2017-08-07,"no3",61.5,"p4",58.7
2017-08-09,"no3",102,"p4",106
2017-08-14,"no3",49.5,"p4",52.3
2017-08-16,"no3",46.3,"p4",43.4
2017-08-18,"no3",89.7,"p4",90.6
2017-08-21,"no3",53.8,"p4",26.3
2017-08-23,"no3",56.4,"p4",52.9
2017-08-25,"no3",45.6,"p4",36.6
2017-08-28,"no3",82.1,"p4",81
2017-08-30,"no3",52.2,"p4",25.4
2017-09-01,"no3",48.2,"p4",88.4
2017-09-04,"no3",109,"p4",112
2017-09-06,"no3",130,"p4",120
2016-04-13,"temp",15.5,"p4",15.5
2016-04-14,"temp",15.3,"p4",15.1
2016-04-15,"temp",15.5,"p4",14.8
2016-04-18,"temp",15,"p4",15.3
2016-04-19,"temp",14.2,"p4",14.3
2016-04-20,"temp",13.8,"p4",14
2016-04-21,"temp",13.9,"p4",14.1
2016-04-22,"temp",15,"p4",15
2016-04-25,"temp",15,"p4",15
2016-04-26,"temp",14.1,"p4",14.2
2016-04-27,"temp",14.3,"p4",14.1
2016-04-28,"temp",13.7,"p4",13.8
2016-04-29,"temp",14.4,"p4",14.1
2016-05-02,"temp",14.3,"p4",14.4
2016-05-04,"temp",13.5,"p4",13.9
2016-05-05,"temp",14.2,"p4",14.2
2016-05-06,"temp",15.2,"p4",15.4
2016-05-09,"temp",18.4,"p4",18.5
2016-05-10,"temp",18.6,"p4",18.7
2016-05-11,"temp",19.2,"p4",19.5
2016-05-12,"temp",17.6,"p4",17.7
2016-05-13,"temp",17.2,"p4",17.4
2016-05-16,"temp",16.1,"p4",16.2
2016-05-17,"temp",15.2,"p4",15.2
2016-05-18,"temp",15.2,"p4",15.4
2016-05-19,"temp",15.1,"p4",15.3
2016-05-23,"temp",17.2,"p4",17.3
2016-05-24,"temp",19.4,"p4",19.7
2016-05-25,"temp",18.7,"p4",19.1
2016-05-27,"temp",20,"p4",20.4
2016-05-30,"temp",17.8,"p4",18.2
2016-05-31,"temp",19.6,"p4",19.8
2016-06-01,"temp",19.5,"p4",20
2016-06-02,"temp",17.3,"p4",17.7
2016-06-03,"temp",17.5,"p4",17.8
2016-06-07,"temp",18.9,"p4",19.2
2016-06-08,"temp",16.9,"p4",17.2
2016-06-09,"temp",17.3,"p4",17.4
2016-06-10,"temp",16.8,"p4",17
2016-06-13,"temp",16.6,"p4",16.9
2016-06-14,"temp",16.3,"p4",16.4
2016-06-15,"temp",15.5,"p4",15.8
2016-06-16,"temp",15.7,"p4",16.1
2016-06-17,"temp",16.5,"p4",16.9
2016-06-20,"temp",17.5,"p4",17.9
2016-06-21,"temp",17.5,"p4",18.3
2016-07-01,"temp",17.7,"p4",18.1
2016-07-11,"temp",20.5,"p4",21.5
2016-07-20,"temp",17.7,"p4",18.2
2016-08-03,"temp",18.8,"p4",19
2016-08-09,"temp",19,"p4",19.2
2016-08-30,"temp",17.4,"p4",17.9
2016-08-31,"temp",17.1,"p4",17.6
2016-09-01,"temp",17.3,"p4",18
2016-09-02,"temp",17.2,"p4",17.9
2016-09-16,"temp",18.7,"p4",19
2016-09-19,"temp",18.2,"p4",18.6
2016-09-20,"temp",18.8,"p4",19
2016-09-22,"temp",18.7,"p4",19
2016-09-23,"temp",18.6,"p4",18.9
2016-09-26,"temp",18.4,"p4",18.7
2016-09-27,"temp",18.3,"p4",18.6
2016-09-28,"temp",18.3,"p4",18.6
2016-09-29,"temp",18.8,"p4",19
2016-09-30,"temp",19.3,"p4",19.5
2016-10-03,"temp",19.3,"p4",19.6
2016-10-05,"temp",18.9,"p4",19.1
2016-10-06,"temp",19,"p4",19.2
2016-10-07,"temp",19.2,"p4",19.4
2016-10-10,"temp",19,"p4",19.2
2016-10-12,"temp",19.1,"p4",19.3
2016-10-14,"temp",18.7,"p4",18.9
2016-10-17,"temp",18.6,"p4",18.8
2016-10-19,"temp",18.6,"p4",18.7
2016-10-24,"temp",16.4,"p4",16.6
2016-10-26,"temp",16.6,"p4",16.8
2016-10-28,"temp",15.9,"p4",16.1
2016-10-31,"temp",15.4,"p4",15.5
2016-11-02,"temp",14.6,"p4",14.8
2016-11-04,"temp",14.7,"p4",14.8
2016-11-07,"temp",14.7,"p4",14.9
2016-11-14,"temp",15.1,"p4",15.3
2016-11-18,"temp",15.3,"p4",15.4
2016-11-21,"temp",15.3,"p4",15.4
2016-11-24,"temp",15.3,"p4",15.4
2016-11-25,"temp",15.1,"p4",15.2
2016-11-26,"temp",15.1,"p4",15.4
2016-11-28,"temp",15,"p4",15.2
2016-12-02,"temp",15.1,"p4",15.2
2016-12-05,"temp",15.1,"p4",15.3
2016-12-08,"temp",15,"p4",15.2
2016-12-13,"temp",14.9,"p4",15
2016-12-16,"temp",14.5,"p4",14.5
2016-12-21,"temp",14.5,"p4",14.5
2016-12-29,"temp",14.5,"p4",14.5
2017-01-02,"temp",15,"p4",15.3
2017-01-05,"temp",14.8,"p4",14.9
2017-01-10,"temp",14,"p4",14.4
2017-01-16,"temp",14.7,"p4",14.9
2017-01-18,"temp",14.5,"p4",14.7
2017-01-20,"temp",14.7,"p4",14.7
2017-01-23,"temp",14.7,"p4",14.7
2017-01-25,"temp",14.7,"p4",14.7
2017-02-01,"temp",14.6,"p4",14.8
2017-02-03,"temp",14.6,"p4",14.8
2017-02-06,"temp",14.5,"p4",14.07
2017-02-08,"temp",14.5,"p4",14.5
2017-02-10,"temp",14.5,"p4",14.5
2017-02-13,"temp",14.2,"p4",14.3
2017-02-15,"temp",14.3,"p4",14.5
2017-02-21,"temp",14.7,"p4",15.2
2017-02-24,"temp",14.9,"p4",15.1
2017-02-27,"temp",14.9,"p4",15.2
2017-03-01,"temp",15,"p4",15.2
2017-03-03,"temp",14.9,"p4",15.1
2017-03-06,"temp",15,"p4",15.3
2017-03-10,"temp",14.9,"p4",15.2
2017-03-13,"temp",14.8,"p4",15.2
2017-03-15,"temp",15.1,"p4",15.5
2017-03-17,"temp",15.1,"p4",15.5
2017-03-20,"temp",14.9,"p4",15.2
2017-03-22,"temp",15.8,"p4",16.1
2017-03-24,"temp",15.3,"p4",15.5
2017-03-27,"temp",15.2,"p4",15.4
2017-03-29,"temp",15.9,"p4",16.2
2017-03-31,"temp",15.6,"p4",16
2017-04-03,"temp",17,"p4",17.5
2017-04-05,"temp",16.8,"p4",17.1
2017-04-07,"temp",16.5,"p4",16.9
2017-04-24,"temp",14.8,"p4",15.1
2017-04-26,"temp",14.6,"p4",14.9
2017-04-28,"temp",14.8,"p4",15.1
2017-05-02,"temp",15.1,"p4",15.4
2017-05-05,"temp",15.5,"p4",15.5
2017-05-08,"temp",15.5,"p4",15.5
2017-05-10,"temp",15.8,"p4",16
2017-05-12,"temp",15.3,"p4",15.7
2017-05-15,"temp",17.3,"p4",17.7
2017-05-17,"temp",18,"p4",18.3
2017-05-29,"temp",18.3,"p4",18.7
2017-05-31,"temp",18.8,"p4",18.8
2017-06-02,"temp",18.3,"p4",18.3
2017-06-05,"temp",18.1,"p4",18.5
2017-06-07,"temp",18.3,"p4",18.7
2017-06-09,"temp",18.3,"p4",18.7
2017-06-12,"temp",18.5,"p4",18.9
2017-06-14,"temp",18.6,"p4",19
2017-06-16,"temp",18.6,"p4",19
2017-06-19,"temp",18.9,"p4",19.2
2017-06-21,"temp",19.3,"p4",19.6
2017-06-23,"temp",19.1,"p4",19.5
2017-06-26,"temp",19.2,"p4",19.5
2017-06-28,"temp",19,"p4",19.3
2017-06-30,"temp",19.4,"p4",19.7
2017-07-03,"temp",19.3,"p4",19.6
2017-07-05,"temp",19.1,"p4",19.4
2017-07-07,"temp",18.9,"p4",19.1
2017-07-10,"temp",19,"p4",19.3
2017-07-12,"temp",19.5,"p4",19.8
2017-07-14,"temp",19.3,"p4",19.6
2017-07-18,"temp",19.4,"p4",19.7
2017-07-21,"temp",20.2,"p4",20.5
2017-07-24,"temp",20.1,"p4",20.5
2017-07-26,"temp",20.7,"p4",21
2017-07-28,"temp",20.2,"p4",20.5
2017-07-30,"temp",20,"p4",20
2017-08-02,"temp",21,"p4",21.2
2017-08-07,"temp",20.9,"p4",21.1
2017-08-09,"temp",21.3,"p4",21.6
2017-08-14,"temp",20.7,"p4",21
2017-08-16,"temp",20.6,"p4",20.8
2017-08-18,"temp",21.8,"p4",22
2017-08-21,"temp",20,"p4",20
2017-08-23,"temp",20,"p4",20
2017-08-25,"temp",19.6,"p4",19.6
2017-08-28,"temp",21,"p4",21.3
2017-08-30,"temp",20,"p4",20
2017-09-01,"temp",20.5,"p4",20.5
2017-09-04,"temp",21.4,"p4",21.6
2017-09-06,"temp",21.5,"p4",21.8
2016-04-13,"ph",8.1,"p4",8.18
2016-04-14,"ph",7.94,"p4",7.94
2016-04-15,"ph",7.91,"p4",7.8
2016-04-18,"ph",7.8,"p4",7.79
2016-04-19,"ph",7.85,"p4",7.89
2016-04-20,"ph",7.98,"p4",8.05
2016-04-21,"ph",7.74,"p4",7.76
2016-04-22,"ph",7.68,"p4",7.64
2016-04-25,"ph",7.7,"p4",7.69
2016-04-26,"ph",7.75,"p4",7.72
2016-04-27,"ph",7.65,"p4",7.56
2016-04-28,"ph",7.58,"p4",7.44
2016-04-29,"ph",7.56,"p4",7.33
2016-05-02,"ph",7.58,"p4",7.42
2016-05-04,"ph",7.82,"p4",7.68
2016-05-05,"ph",7.92,"p4",7.75
2016-05-06,"ph",7.47,"p4",7.57
2016-05-09,"ph",7.51,"p4",7.55
2016-05-10,"ph",7.66,"p4",7.53
2016-05-11,"ph",7.57,"p4",7.46
2016-05-12,"ph",7.33,"p4",7.38
2016-05-13,"ph",7.35,"p4",7.39
2016-05-16,"ph",7.75,"p4",7.68
2016-05-17,"ph",7.62,"p4",7.62
2016-05-18,"ph",7.58,"p4",7.57
2016-05-19,"ph",7.58,"p4",7.52
2016-05-23,"ph",7.58,"p4",7.51
2016-05-24,"ph",7.4,"p4",7.48
2016-05-25,"ph",7.33,"p4",7.35
2016-05-27,"ph",7.4,"p4",7.2
2016-05-30,"ph",7.37,"p4",7.28
2016-05-31,"ph",7.29,"p4",7.24
2016-06-01,"ph",7.24,"p4",7.06
2016-06-02,"ph",7.4,"p4",7.31
2016-06-03,"ph",7.4,"p4",7.31
2016-06-07,"ph",7.41,"p4",7.41
2016-06-08,"ph",7.52,"p4",7.47
2016-06-09,"ph",7.41,"p4",7.49
2016-06-10,"ph",7.48,"p4",7.25
2016-06-13,"ph",7.48,"p4",7.4
2016-06-14,"ph",7.26,"p4",7.23
2016-06-15,"ph",7.45,"p4",7.4
2016-06-16,"ph",7.23,"p4",7.21
2016-06-17,"ph",7.2,"p4",7.22
2016-06-20,"ph",6.55,"p4",6.53
2016-06-21,"ph",7.18,"p4",6.7
2016-07-01,"ph",7.02,"p4",6.3
2016-07-11,"ph",7.3,"p4",7.21
2016-07-20,"ph",6.31,"p4",5.91
2016-08-09,"ph",5.7,"p4",5.4
2016-08-30,"ph",5.2,"p4",4.82
2016-08-31,"ph",6.15,"p4",5.85
2016-09-01,"ph",6,"p4",5.61
2016-09-02,"ph",6.42,"p4",6.28
2016-09-16,"ph",5.77,"p4",5.61
2016-09-19,"ph",5.54,"p4",5.27
2016-09-20,"ph",5.88,"p4",5.81
2016-09-22,"ph",5.66,"p4",5.54
2016-09-23,"ph",5.52,"p4",5.64
2016-09-26,"ph",5.81,"p4",5.68
2016-09-27,"ph",5.5,"p4",5.37
2016-09-28,"ph",6.15,"p4",6.12
2016-09-29,"ph",6.42,"p4",6.41
2016-09-30,"ph",6.45,"p4",6.44
2016-10-03,"ph",6.65,"p4",6.55
2016-10-05,"ph",6.78,"p4",6.76
2016-10-06,"ph",6.7,"p4",6.63
2016-10-07,"ph",6.45,"p4",6.49
2016-10-10,"ph",5.78,"p4",5.72
2016-10-12,"ph",6.2,"p4",6.18
2016-10-14,"ph",6.68,"p4",6.69
2016-10-17,"ph",6.62,"p4",6.64
2016-10-19,"ph",6.58,"p4",6.54
2016-10-24,"ph",6.57,"p4",6.59
2016-10-26,"ph",6.33,"p4",6.38
2016-10-28,"ph",6.64,"p4",6.6
2016-10-31,"ph",6.73,"p4",6.69
2016-11-02,"ph",6.8,"p4",6.73
2016-11-04,"ph",6.47,"p4",6.44
2016-11-07,"ph",6.32,"p4",6.26
2016-11-14,"ph",6.4,"p4",6.38
2016-11-18,"ph",6.25,"p4",6.26
2016-11-21,"ph",6.2,"p4",6.2
2016-11-26,"ph",6.38,"p4",6.29
2016-11-28,"ph",6.17,"p4",6.26
2016-12-02,"ph",6.67,"p4",6.46
2016-12-05,"ph",6.65,"p4",6.73
2016-12-08,"ph",6.61,"p4",6.48
2016-12-13,"ph",6.69,"p4",6.77
2016-12-16,"ph",6.12,"p4",6.18
2016-12-21,"ph",6.31,"p4",6.37
2016-12-29,"ph",6.77,"p4",6.83
2017-01-02,"ph",6.61,"p4",6.67
2017-01-05,"ph",5.55,"p4",5.56
2017-01-10,"ph",6.75,"p4",6.76
2017-01-16,"ph",6.6,"p4",6.55
2017-01-18,"ph",6.39,"p4",6.42
2017-01-20,"ph",6.32,"p4",6.37
2017-01-23,"ph",6.6,"p4",6.65
2017-01-25,"ph",6.8,"p4",6.83
2017-02-01,"ph",6.54,"p4",6.56
2017-02-03,"ph",6.73,"p4",6.45
2017-02-06,"ph",6.49,"p4",6.51
2017-02-08,"ph",6.35,"p4",6.39
2017-02-10,"ph",6.57,"p4",6.58
2017-02-13,"ph",6.52,"p4",6.6
2017-02-15,"ph",6.49,"p4",6.57
2017-02-21,"ph",6.74,"p4",6.72
2017-02-24,"ph",6.7,"p4",6.7
2017-02-27,"ph",6.68,"p4",6.68
2017-03-01,"ph",6.58,"p4",6.61
2017-03-03,"ph",6.42,"p4",6.41
2017-03-06,"ph",6.46,"p4",6.48
2017-03-10,"ph",6.55,"p4",6.55
2017-03-13,"ph",6.69,"p4",6.66
2017-03-15,"ph",6.57,"p4",6.6
2017-03-17,"ph",6.59,"p4",6.51
2017-03-20,"ph",6.65,"p4",6.68
2017-03-22,"ph",6.62,"p4",6.6
2017-03-24,"ph",6.51,"p4",6.52
2017-03-27,"ph",6.64,"p4",6.59
2017-03-29,"ph",6.53,"p4",6.48
2017-03-31,"ph",6.64,"p4",6.58
2017-04-03,"ph",6.52,"p4",6.45
2017-04-05,"ph",6.4,"p4",6.36
2017-04-07,"ph",6.43,"p4",6.34
2017-05-05,"ph",6.64,"p4",6.56
2017-05-08,"ph",6.65,"p4",6.59
2017-05-10,"ph",6.67,"p4",6.59
2017-05-12,"ph",6.68,"p4",6.61
2017-05-15,"ph",6.62,"p4",6.6
2017-05-17,"ph",6.65,"p4",6.58
2017-05-29,"ph",6.98,"p4",7.02
2017-05-31,"ph",6.91,"p4",6.9
2017-06-02,"ph",6.88,"p4",6.78
2017-06-05,"ph",6.95,"p4",7.07
2017-06-07,"ph",6.64,"p4",6.58
2017-06-09,"ph",6.63,"p4",6.59
2017-06-12,"ph",6.57,"p4",6.41
2017-06-14,"ph",6.52,"p4",6.57
2017-06-16,"ph",6.57,"p4",6.46
2017-06-19,"ph",6.44,"p4",6.38
2017-06-21,"ph",6.54,"p4",6.5
2017-06-23,"ph",6.73,"p4",6.59
2017-06-26,"ph",6.46,"p4",6.41
2017-06-28,"ph",6.46,"p4",6.49
2017-06-30,"ph",6.59,"p4",6.61
2017-07-03,"ph",6.54,"p4",6.53
2017-07-05,"ph",6.48,"p4",6.48
2017-07-07,"ph",6.54,"p4",6.57
2017-07-10,"ph",6.57,"p4",6.58
2017-07-12,"ph",6.51,"p4",6.52
2017-07-14,"ph",6.53,"p4",6.54
2017-07-18,"ph",6.5,"p4",6.51
2017-07-21,"ph",6.35,"p4",6.31
2017-07-24,"ph",6.36,"p4",6.37
2017-07-26,"ph",6.43,"p4",6.45
2017-07-28,"ph",6.63,"p4",6.62
2017-07-30,"ph",7.06,"p4",7.08
2017-08-02,"ph",7.04,"p4",6.97
2017-08-07,"ph",7.16,"p4",7.08
2017-08-09,"ph",6.91,"p4",6.95
2017-08-14,"ph",7.19,"p4",7.17
2017-08-16,"ph",7.34,"p4",7.32
2017-08-18,"ph",6.9,"p4",6.86
2017-08-21,"ph",7.15,"p4",7.13
2017-08-23,"ph",6.95,"p4",6.95
2017-08-25,"ph",6.9,"p4",6.92
2017-08-28,"ph",6.75,"p4",6.77
2017-08-30,"ph",6.81,"p4",6.84
2017-09-01,"ph",6.8,"p4",6.81
2017-09-04,"ph",6.88,"p4",6.92
2017-09-06,"ph",6.84,"p4",6.88
2016-04-13,"o2",9.1,"p4",8.7
2016-04-14,"o2",9.1,"p4",8.7
2016-04-15,"o2",9.3,"p4",8.7
2016-04-18,"o2",9.5,"p4",8.9
2016-04-19,"o2",9.6,"p4",8.8
2016-04-20,"o2",10.7,"p4",9.4
2016-04-21,"o2",8.2,"p4",8.7
2016-04-22,"o2",8.2,"p4",7
2016-04-25,"o2",8.1,"p4",8.1
2016-04-26,"o2",8.6,"p4",8.6
2016-04-27,"o2",8.4,"p4",8.6
2016-04-28,"o2",8.8,"p4",8.5
2016-04-29,"o2",8.4,"p4",8.5
2016-05-02,"o2",10,"p4",7.6
2016-05-04,"o2",10.9,"p4",8.4
2016-05-05,"o2",11.7,"p4",8.8
2016-05-06,"o2",8.3,"p4",7.4
2016-05-09,"o2",8.3,"p4",7.6
2016-05-10,"o2",8.1,"p4",7.8
2016-05-11,"o2",8.9,"p4",7.8
2016-05-12,"o2",9,"p4",7.9
2016-05-13,"o2",9.7,"p4",8.3
2016-05-16,"o2",10.4,"p4",8.5
2016-05-17,"o2",10.3,"p4",8.6
2016-05-18,"o2",10.1,"p4",8.8
2016-05-19,"o2",9.8,"p4",9
2016-05-23,"o2",9.8,"p4",8.7
2016-05-24,"o2",9.5,"p4",8.4
2016-05-25,"o2",9.2,"p4",8.5
2016-05-27,"o2",8.5,"p4",7.7
2016-05-30,"o2",9.7,"p4",8.2
2016-05-31,"o2",9.3,"p4",8.4
2016-06-01,"o2",9.3,"p4",7.6
2016-06-02,"o2",10.4,"p4",8.3
2016-06-03,"o2",9.6,"p4",7.6
2016-06-07,"o2",9.6,"p4",8.5
2016-06-08,"o2",10.3,"p4",8.2
2016-06-09,"o2",10,"p4",7.8
2016-06-10,"o2",10,"p4",7.7
2016-06-13,"o2",10,"p4",7.3
2016-06-14,"o2",10.1,"p4",7.9
2016-06-15,"o2",9.9,"p4",7.6
2016-06-16,"o2",9.3,"p4",6.4
2016-06-17,"o2",8.9,"p4",6.8
2016-06-20,"o2",8.7,"p4",6.5
2016-06-21,"o2",9.8,"p4",6.9
2016-07-01,"o2",10.3,"p4",15.8
2016-07-11,"o2",8.6,"p4",7.4
